Timestamp,Episode,Duration,Reward,Reason
22:57:46,5,45.68,-202.9392,WallCollision
22:57:47,7,26.88,-144.1576,WallCollision
22:57:47,6,15.46,-162.2813,WallCollision
22:57:48,8,22.02,-95.5475,WallCollision
22:57:49,7,29.46,-133.6856,WallCollision
22:57:50,7,62.02,-222.7439,WallCollision
22:57:52,9,20.02,-162.9814,WallCollision
22:57:52,8,30.98,-161.8334,WallCollision
22:57:55,9,21.12,-175.771,WallCollision
22:57:55,7,33.82,-117.9339,WallCollision
22:57:55,6,35.70,-190.8515,WallCollision
22:57:56,8,14.16,-175.6602,WallCollision
22:57:57,4,46.42,-261.183,WallCollision
22:57:58,8,12.92,-173.3479,WallCollision
22:57:58,5,24.10,-161.5212,WallCollision
22:58:00,7,40.02,-247.4978,WallCollision
22:58:03,8,53.06,-171.1054,WallCollision
22:58:03,9,18.24,-179.3415,WallCollision
22:58:03,5,44.88,-214.702,WallCollision
22:58:05,10,22.34,-136.7924,WallCollision
22:58:06,10,18.10,-107.106,WallCollision
22:58:06,7,35.96,-154.7037,WallCollision
22:58:07,7,19.20,-142.7983,WallCollision
22:58:08,9,32.00,-144.7059,WallCollision
22:58:08,8,56.18,-239.4804,WallCollision
22:58:09,6,36.10,-171.1183,WallCollision
22:58:10,4,45.02,-167.3418,WallCollision
22:58:10,3,555.62,-2706.919,Success
22:58:10,9,24.28,-110.0856,WallCollision
22:58:12,7,40.12,-174.1711,WallCollision
22:58:12,5,42.06,-181.2726,WallCollision
22:58:13,8,28.50,-131.7092,WallCollision
22:58:14,11,14.04,-164.0152,WallCollision
22:58:15,6,46.96,-145.0365,WallCollision
22:58:16,8,43.40,-193.8067,WallCollision
22:58:16,7,50.70,-156.9234,WallCollision
22:58:21,8,27.24,-212.5718,WallCollision
22:58:21,10,22.96,-151.1336,WallCollision
22:58:22,10,11.58,-112.2446,WallCollision
22:58:23,6,33.04,-106.0091,WallCollision
22:58:25,10,21.34,-107.2408,WallCollision
22:58:25,8,15.06,-150.1247,WallCollision
22:58:26,4,61.94,-281.1752,WallCollision
22:58:27,9,23.62,-169.4006,WallCollision
22:58:27,9,42.12,-216.7365,WallCollision
22:58:28,9,12.70,-148.2915,WallCollision
22:58:29,6,20.82,-122.4085,WallCollision
22:58:29,6,35.34,-98.81824,WallCollision
22:58:30,11,32.88,-135.9576,WallCollision
22:58:30,8,32.16,-162.5794,WallCollision
22:58:31,9,38.38,-164.497,WallCollision
22:58:31,5,26.74,-170.5364,WallCollision
22:58:31,7,13.64,-154.0129,WallCollision
22:58:32,4,28.06,-166.6347,WallCollision
22:58:32,11,17.42,-108.2349,WallCollision
22:58:32,12,22.60,-151.3008,WallCollision
22:58:33,8,36.32,-140.0001,WallCollision
22:58:35,9,22.06,-124.7081,WallCollision
22:58:35,7,25.50,-126.2865,WallCollision
22:58:35,9,30.64,-113.486,WallCollision
22:58:36,8,25.00,-127.5023,WallCollision
22:58:37,7,40.12,-89.72299,WallCollision
22:58:37,11,25.74,-113.8471,WallCollision
22:58:38,9,21.24,-129.6235,WallCollision
22:58:40,12,16.96,-123.931,WallCollision
22:58:40,11,25.18,-109.9943,WallCollision
22:58:41,10,23.60,-196.5997,WallCollision
22:58:42,9,18.78,-119.2624,WallCollision
22:58:42,10,23.28,-140.3582,WallCollision
22:58:43,13,18.10,-103.4142,WallCollision
22:58:44,7,25.06,-137.5569,WallCollision
22:58:44,8,21.38,-148.5454,WallCollision
22:58:44,12,20.78,-112.6138,WallCollision
22:58:45,10,28.98,-120.6032,WallCollision
22:58:45,5,32.48,-188.9145,WallCollision
22:58:47,7,29.80,-104.4463,WallCollision
22:58:47,6,27.74,-145.3301,WallCollision
22:58:48,5,38.88,-166.8334,WallCollision
22:58:48,10,29.18,-125.124,WallCollision
22:58:49,8,23.00,-126.7201,WallCollision
22:58:49,13,14.68,-135.1817,WallCollision
22:58:50,5,30.66,-80.74944,WallCollision
22:58:51,11,14.44,-120.6166,WallCollision
22:58:51,10,15.60,-116.998,WallCollision
22:58:51,12,22.76,-51.96392,WallCollision
22:58:52,9,26.68,-126.2679,WallCollision
22:58:52,8,24.32,-125.1256,WallCollision
22:58:53,12,20.94,-117.4207,WallCollision
22:58:53,6,12.66,-144.9998,WallCollision
22:58:55,11,22.88,-117.3154,WallCollision
22:58:55,9,35.78,-140.0922,WallCollision
22:58:55,10,33.92,-175.9535,WallCollision
22:58:55,11,16.54,-138.0426,WallCollision
22:58:56,11,11.88,-166.1139,WallCollision
22:58:57,10,31.08,-97.57869,WallCollision
22:58:57,9,21.48,-164.8282,WallCollision
22:58:59,12,13.10,-111.2472,WallCollision
22:58:59,13,24.24,-152.1537,WallCollision
22:58:59,14,16.86,-111.8225,WallCollision
22:58:59,13,10.28,-121.9768,WallCollision
22:59:01,6,10.60,-152.0329,WallCollision
22:59:01,9,19.94,-129.0303,WallCollision
22:59:01,8,22.76,-161.1283,WallCollision
22:59:02,10,43.14,-166.1448,WallCollision
22:59:02,6,18.56,-122.7462,WallCollision
22:59:02,12,10.40,-130.2825,WallCollision
22:59:02,8,29.66,-101.3734,WallCollision
22:59:02,7,24.40,-142.7638,WallCollision
22:59:02,10,8.32,-125.325,WallCollision
22:59:04,11,14.24,-147.2383,WallCollision
22:59:04,14,34.36,-153.1617,WallCollision
22:59:06,12,17.46,-108.2352,WallCollision
22:59:06,14,11.24,-124.3484,WallCollision
22:59:07,9,23.66,-119.0678,WallCollision
22:59:09,10,22.70,-116.9732,WallCollision
22:59:09,7,26.42,-146.2386,WallCollision
22:59:10,13,29.94,-161.384,WallCollision
22:59:10,13,19.36,-80.04523,WallCollision
22:59:11,15,11.82,-161.0762,WallCollision
22:59:11,11,16.26,-118.7599,WallCollision
22:59:17,13,18.20,-116.4013,WallCollision
22:59:18,12,30.08,-106.2524,WallCollision
22:59:18,10,12.14,-164.236,WallCollision
22:59:18,11,28.36,-182.2293,WallCollision
22:59:19,13,13.76,-97.2067,WallCollision
22:59:19,10,21.90,-90.86713,WallCollision
22:59:20,11,40.12,-158.2136,WallCollision
22:59:20,15,27.46,-132.2098,WallCollision
22:59:20,14,10.42,-142.4868,WallCollision
22:59:21,8,23.20,-107.0363,WallCollision
22:59:21,9,23.80,-137.4288,WallCollision
22:59:21,10,41.08,-132.7764,WallCollision
22:59:21,11,23.98,-150.7142,WallCollision
22:59:24,8,17.00,-102.3831,WallCollision
22:59:24,14,33.22,-209.8808,WallCollision
22:59:24,11,18.02,-85.01537,WallCollision
22:59:24,12,26.28,-163.8328,WallCollision
22:59:24,7,30.60,-162.7571,WallCollision
22:59:25,13,12.24,-140.1593,WallCollision
22:59:26,9,33.54,-152.6941,WallCollision
22:59:26,12,12.44,-115.1711,WallCollision
22:59:26,14,18.76,-82.25491,WallCollision
22:59:27,16,18.52,-119.399,WallCollision
22:59:27,15,27.82,-189.1789,WallCollision
22:59:28,14,14.96,-101.685,WallCollision
22:59:28,7,19.22,-102.22,WallCollision
22:59:29,16,14.12,-159.7726,WallCollision
22:59:29,9,13.48,-94.11366,WallCollision
22:59:29,12,15.36,-138.4719,WallCollision
22:59:30,12,10.46,-112.1255,WallCollision
22:59:30,13,10.30,-119.661,WallCollision
22:59:31,12,24.38,-126.1562,WallCollision
22:59:31,10,8.60,-127.714,WallCollision
22:59:31,12,16.42,-103.2952,WallCollision
22:59:32,11,17.24,-92.86266,WallCollision
22:59:32,15,19.38,-149.784,WallCollision
22:59:32,9,14.08,-103.7434,WallCollision
22:59:32,15,10.24,-138.4503,WallCollision
22:59:34,15,9.78,-117.8039,WallCollision
22:59:34,11,26.00,-91.28313,WallCollision
22:59:35,11,26.64,-95.70537,WallCollision
22:59:36,14,29.94,-137.4942,WallCollision
22:59:37,13,9.98,-135.6183,WallCollision
22:59:37,15,21.30,-129.8052,WallCollision
22:59:37,16,15.30,-153.9186,WallCollision
22:59:37,13,18.48,-121.4599,WallCollision
22:59:38,13,14.30,-135.7677,WallCollision
22:59:39,10,28.34,-169.0838,WallCollision
22:59:39,12,7.06,-120.2967,WallCollision
22:59:39,14,22.70,-175.3108,WallCollision
22:59:39,10,16.34,-149.6919,WallCollision
22:59:39,17,20.10,-136.6032,WallCollision
22:59:40,11,13.76,-80.692,WallCollision
22:59:40,12,13.24,-144.4855,WallCollision
22:59:41,10,14.52,-86.03316,WallCollision
22:59:42,16,15.22,-111.9337,WallCollision
22:59:43,8,29.78,-125.3561,WallCollision
22:59:43,17,23.68,-89.39356,WallCollision
22:59:44,11,8.20,-138.7825,WallCollision
22:59:44,13,20.94,-120.223,WallCollision
22:59:44,12,14.46,-124.0277,WallCollision
22:59:45,16,12.64,-123.5669,WallCollision
22:59:45,15,10.08,-127.9175,WallCollision
22:59:46,16,22.66,-136.9125,WallCollision
22:59:46,14,15.54,-93.21329,WallCollision
22:59:48,16,22.24,-113.5716,WallCollision
22:59:48,14,27.64,-126.2311,WallCollision
22:59:48,11,13.98,-169.0982,WallCollision
22:59:48,14,17.32,-117.6334,WallCollision
22:59:49,12,15.02,-110.6658,WallCollision
22:59:49,18,15.92,-154.9392,WallCollision
22:59:50,13,15.68,-119.8596,WallCollision
22:59:50,17,8.44,-140.712,WallCollision
22:59:50,14,19.18,-97.05908,WallCollision
22:59:50,15,23.58,28.63318,WallCollision
22:59:51,13,19.24,-126.3184,WallCollision
22:59:51,13,31.06,-118.1099,WallCollision
22:59:52,2,455.41,-2885.612,WallCollision
22:59:52,17,24.30,-95.71334,WallCollision
22:59:52,12,6.68,-113.8551,WallCollision
22:59:53,14,14.68,-109.1423,WallCollision
22:59:54,8,21.06,-135.533,WallCollision
22:59:54,17,19.66,-139.0926,WallCollision
22:59:54,12,16.98,-58.76081,WallCollision
22:59:55,11,21.76,-127.2666,WallCollision
22:59:55,18,18.82,-98.556,WallCollision
22:59:56,16,16.60,-137.2145,WallCollision
22:59:56,13,20.42,-152.6728,WallCollision
22:59:58,15,15.94,-103.3341,WallCollision
22:59:59,14,13.62,-120.5151,WallCollision
22:59:59,13,16.24,-112.8408,WallCollision
22:59:59,16,15.04,-97.59666,WallCollision
23:00:00,9,27.34,-143.7564,WallCollision
23:00:00,17,20.14,-118.7316,WallCollision
23:00:00,15,22.98,-118.3786,WallCollision
23:00:01,15,21.06,-148.1281,WallCollision
23:00:01,14,16.26,-124.9536,WallCollision
23:00:01,17,24.40,-138.814,WallCollision
23:00:02,14,19.12,-123.6115,WallCollision
23:00:04,19,14.16,-117.4681,WallCollision
23:00:04,18,16.02,-115.7071,WallCollision
23:00:04,12,15.38,-134.3775,WallCollision
23:00:04,18,20.08,-110.5727,WallCollision
23:00:04,19,24.50,-135.7998,WallCollision
23:00:04,13,16.66,-116.9197,WallCollision
23:00:05,15,19.46,-131.4556,WallCollision
23:00:05,13,20.80,-80.69077,WallCollision
23:00:05,18,24.58,-120.0823,WallCollision
23:00:05,15,24.98,-137.9419,WallCollision
23:00:08,14,18.48,-143.6218,WallCollision
23:00:09,19,7.46,-107.7493,WallCollision
23:00:09,9,12.70,-94.67445,WallCollision
23:00:13,16,14.10,-97.72686,WallCollision
23:00:14,14,16.88,-125.9335,WallCollision
23:00:14,3,16.20,-91.83705,WallCollision
23:00:15,15,16.26,-125.5883,WallCollision
23:00:15,17,24.38,-101.2465,WallCollision
23:00:15,16,20.68,-103.3115,WallCollision
23:00:15,14,9.68,-108.609,WallCollision
23:00:15,17,18.86,-123.1807,WallCollision
23:00:15,10,18.78,-134.3621,WallCollision
23:00:16,18,19.16,-132.5453,WallCollision
23:00:17,18,19.20,-129.463,WallCollision
23:00:17,16,20.70,-127.8716,WallCollision
23:00:17,15,23.54,-145.0436,WallCollision
23:00:18,19,15.74,-93.93163,WallCollision
23:00:18,16,15.64,-110.9688,WallCollision
23:00:19,20,16.60,-90.03476,WallCollision
23:00:19,17,8.90,-120.8033,WallCollision
23:00:19,14,17.30,-110.7484,WallCollision
23:00:19,18,7.08,-109.0698,WallCollision
23:00:20,15,23.30,-127.3608,WallCollision
23:00:21,20,20.86,-96.5693,WallCollision
23:00:21,18,10.98,-99.99574,WallCollision
23:00:21,19,20.16,-169.6369,WallCollision
23:00:23,13,24.26,-198.9786,WallCollision
23:00:24,20,9.34,-122.0237,WallCollision
23:00:24,16,24.12,-168.7459,WallCollision
23:00:24,15,17.42,-74.6662,WallCollision
23:00:24,15,20.00,-116.8907,WallCollision
23:00:24,20,18.94,-93.96871,WallCollision
23:00:24,17,15.72,-155.8298,WallCollision
23:00:24,19,12.22,-98.80907,WallCollision
23:00:25,17,12.44,-96.71206,WallCollision
23:00:26,21,11.42,-136.1965,WallCollision
23:00:26,16,18.84,-113.4722,WallCollision
23:00:27,18,13.18,-110.194,WallCollision
23:00:27,15,13.56,-115.6846,WallCollision
23:00:27,19,12.56,-116.7715,WallCollision
23:00:27,14,7.40,-114.269,WallCollision
23:00:28,16,13.52,-89.56963,WallCollision
23:00:28,16,17.66,-86.73155,WallCollision
23:00:28,15,22.20,-105.9691,WallCollision
23:00:29,11,22.36,-115.1723,WallCollision
23:00:29,21,14.12,-89.00348,WallCollision
23:00:29,19,22.40,-85.82578,WallCollision
23:00:30,21,8.68,-103.2435,WallCollision
23:00:30,17,18.86,-98.31494,WallCollision
23:00:32,16,12.42,-94.09791,WallCollision
23:00:33,18,11.88,-119.8966,WallCollision
23:00:33,16,8.56,-166.3548,WallCollision
23:00:33,20,13.22,-97.91494,WallCollision
23:00:33,20,18.72,-95.37031,WallCollision
23:00:35,10,17.66,-114.1591,WallCollision
23:00:35,17,13.80,-145.9511,WallCollision
23:00:35,17,17.36,-126.8099,WallCollision
23:00:36,12,10.62,-141.6444,WallCollision
23:00:36,16,12.28,-96.82657,WallCollision
23:00:37,21,20.12,-53.90094,WallCollision
23:00:37,4,20.68,-121.7497,WallCollision
23:00:37,18,20.44,-115.7251,WallCollision
23:00:38,18,12.26,-101.0908,WallCollision
23:00:38,16,21.90,-132.5755,WallCollision
23:00:38,21,8.50,-129.685,WallCollision
23:00:39,22,20.26,-138.0288,WallCollision
23:00:39,19,18.60,-137.9102,WallCollision
23:00:39,15,17.64,-97.86623,WallCollision
23:00:39,17,10.90,-113.5729,WallCollision
23:00:39,20,18.34,-136.3604,WallCollision
23:00:39,22,15.56,-70.22972,WallCollision
23:00:40,22,15.42,-87.95224,WallCollision
23:00:40,17,18.30,-100.9151,WallCollision
23:00:40,20,16.96,-108.3805,WallCollision
23:00:40,17,11.78,-106.8838,WallCollision
23:00:41,17,19.34,-78.00594,WallCollision
23:00:41,19,14.00,-73.35135,WallCollision
23:00:43,22,10.62,-125.3894,WallCollision
23:00:44,16,7.68,-125.422,WallCollision
23:00:44,22,8.68,-141.0978,WallCollision
23:00:44,17,12.44,-112.0212,WallCollision
23:00:45,21,18.10,-71.72401,WallCollision
23:00:45,5,7.24,-124.0691,WallCollision
23:00:45,18,9.38,-114.9241,WallCollision
23:00:45,23,10.48,-135.3791,WallCollision
23:00:46,18,9.76,-99.31618,WallCollision
23:00:46,21,11.44,-101.1952,WallCollision
23:00:46,23,11.32,-117.9909,WallCollision
23:00:46,18,18.16,-97.45985,WallCollision
23:00:48,18,11.72,-103.9352,WallCollision
23:00:48,18,20.56,-98.91573,WallCollision
23:00:49,18,13.08,-90.66076,WallCollision
23:00:49,17,17.18,-118.6067,WallCollision
23:00:49,13,20.66,-126.0355,WallCollision
23:00:49,21,14.20,-118.829,WallCollision
23:00:49,20,13.00,-138.6293,WallCollision
23:00:49,20,17.30,-121.9248,WallCollision
23:00:50,19,20.22,-85.32716,WallCollision
23:00:50,23,16.88,-124.126,WallCollision
23:00:50,24,8.30,-132.8693,WallCollision
23:00:51,19,21.26,-151.9507,WallCollision
23:00:53,19,9.92,-119.8785,WallCollision
23:00:53,22,10.56,-105.6032,WallCollision
23:00:53,19,12.96,-104.5803,WallCollision
23:00:53,23,15.28,-99.94863,WallCollision
23:00:54,18,16.20,-112.3248,WallCollision
23:00:55,20,6.52,-114.9614,WallCollision
23:00:55,21,9.60,-110.3319,WallCollision
23:00:55,19,12.68,-106.2893,WallCollision
23:00:56,23,19.54,-88.86871,WallCollision
23:00:56,22,19.06,-132.508,WallCollision
23:00:56,24,16.24,-86.78045,WallCollision
23:00:57,19,57.36,2.53083,WallCollision
23:00:57,14,13.76,-102.0584,WallCollision
23:00:58,19,18.66,-83.68704,WallCollision
23:00:58,19,14.62,-111.2307,WallCollision
23:00:58,20,8.18,-119.7601,WallCollision
23:00:58,17,23.34,-148.8829,WallCollision
23:00:58,24,13.14,-108.9547,WallCollision
23:00:58,25,13.36,-143.2112,WallCollision
23:00:59,24,9.42,-129.9922,WallCollision
23:00:59,18,16.70,-123.6327,WallCollision
23:00:59,19,19.14,-133.3658,WallCollision
23:01:00,20,6.34,-123.8122,WallCollision
23:01:00,22,18.06,-96.5153,WallCollision
23:01:01,21,18.56,-130.8838,WallCollision
23:01:01,20,13.62,-95.5331,WallCollision
23:01:01,20,18.36,-24.55539,WallCollision
23:01:01,19,11.54,-98.28989,WallCollision
23:01:02,6,15.34,-114.8517,WallCollision
23:01:02,23,14.96,-166.0413,WallCollision
23:01:02,11,22.52,-97.37345,WallCollision
23:01:03,24,11.64,-124.3613,WallCollision
23:01:03,22,12.80,-157.23,WallCollision
23:01:04,19,7.70,-127.8047,WallCollision
23:01:04,20,11.38,-104.0682,WallCollision
23:01:04,21,14.72,-139.7598,WallCollision
23:01:05,20,11.70,-90.89513,WallCollision
23:01:05,20,9.32,-161.3954,WallCollision
23:01:06,22,8.22,-117.7824,WallCollision
23:01:06,15,14.36,-126.2111,WallCollision
23:01:11,23,17.54,-112.8302,WallCollision
23:01:11,25,17.48,-115.0219,WallCollision
23:01:12,24,9.36,-118.7151,WallCollision
23:01:12,20,16.56,-45.9788,WallCollision
23:01:12,25,15.38,-84.43927,WallCollision
23:01:13,20,12.84,-108.7467,WallCollision
23:01:14,23,15.22,-108.7642,WallCollision
23:01:14,25,19.02,-104.8299,WallCollision
23:01:14,18,19.20,-103.7452,WallCollision
23:01:14,21,14.48,-95.4623,WallCollision
23:01:14,26,18.82,-88.69173,WallCollision
23:01:14,21,8.88,-136.282,WallCollision
23:01:14,21,10.06,-111.6016,WallCollision
23:01:15,25,12.20,-96.04889,WallCollision
23:01:15,21,18.86,-110.8223,WallCollision
23:01:15,22,11.54,-80.64991,WallCollision
23:01:16,21,17.62,-91.12923,WallCollision
23:01:17,23,16.00,-113.4048,WallCollision
23:01:17,23,12.54,-109.4852,WallCollision
23:01:18,21,25.44,95.82207,WallCollision
23:01:18,21,13.78,-98.12361,WallCollision
23:01:19,24,13.02,-105.5932,WallCollision
23:01:19,25,12.24,-89.61492,WallCollision
23:01:19,16,14.62,-83.90586,WallCollision
23:01:20,20,19.44,-122.9895,WallCollision
23:01:21,26,15.48,-89.92228,WallCollision
23:01:21,24,12.30,-15.89611,WallCollision
23:01:22,12,12.58,-116.986,WallCollision
23:01:22,22,12.10,-116.7167,WallCollision
23:01:22,19,12.72,-101.8964,WallCollision
23:01:22,26,15.60,-88.98183,WallCollision
23:01:22,21,14.76,-91.81792,WallCollision
23:01:22,22,7.68,-121.262,WallCollision
23:01:22,21,17.34,-101.4102,WallCollision
23:01:23,22,8.26,-105.6883,WallCollision
23:01:23,23,11.92,-98.38726,WallCollision
23:01:23,26,14.26,-84.06055,WallCollision
23:01:23,22,14.78,-70.44138,WallCollision
23:01:24,26,14.88,-134.0574,WallCollision
23:01:24,7,16.90,-106.5924,WallCollision
23:01:25,27,17.48,-102.553,WallCollision
23:01:25,24,13.06,-125.7212,WallCollision
23:01:25,21,9.18,-117.0384,WallCollision
23:01:26,22,19.54,-129.0349,WallCollision
23:01:27,17,12.24,-73.69904,WallCollision
23:01:27,24,15.48,-84.04701,WallCollision
23:01:27,27,10.26,-124.8957,WallCollision
23:01:27,23,8.88,-112.8798,WallCollision
23:01:28,25,14.12,-101.2515,WallCollision
23:01:28,22,21.04,-84.91396,WallCollision
23:01:28,27,8.80,-106.7551,WallCollision
23:01:28,22,9.24,-99.77419,WallCollision
23:01:29,23,10.28,-83.78473,WallCollision
23:01:30,22,11.68,-95.02003,WallCollision
23:01:30,24,11.76,-106.3446,WallCollision
23:01:30,26,17.78,-98.98447,WallCollision
23:01:31,25,8.92,-84.6071,WallCollision
23:01:31,27,15.42,-93.68786,WallCollision
23:01:32,27,12.78,-65.33626,WallCollision
23:01:32,23,15.10,-87.17277,WallCollision
23:01:32,25,17.46,-110.629,WallCollision
23:01:32,23,6.50,-116.8047,WallCollision
23:01:32,23,14.66,-88.80505,WallCollision
23:01:33,24,6.60,-100.7768,WallCollision
23:01:33,20,17.98,-107.3504,WallCollision
23:01:33,22,12.58,-87.34509,WallCollision
23:01:34,18,11.82,-109.4674,WallCollision
23:01:35,27,7.20,-114.5209,WallCollision
23:01:35,25,13.78,-105.1109,WallCollision
23:01:36,28,12.34,-51.57907,WallCollision
23:01:36,24,15.00,-108.7585,WallCollision
23:01:36,26,7.36,-109.0849,WallCollision
23:01:37,28,15.98,-82.67836,WallCollision
23:01:37,23,18.08,-93.28307,WallCollision
23:01:37,13,13.02,-114.0701,WallCollision
23:01:37,28,20.56,-94.80504,WallCollision
23:01:38,28,9.52,-112.3327,WallCollision
23:01:38,25,12.60,-109.0364,WallCollision
23:01:38,23,14.00,-102.9733,WallCollision
23:01:39,28,11.70,-93.36352,WallCollision
23:01:39,24,10.58,-140.0853,WallCollision
23:01:39,23,17.48,-81.83139,WallCollision
23:01:39,26,13.28,-110.2304,WallCollision
23:01:39,19,8.34,-140.4345,WallCollision
23:01:40,24,12.40,-76.88506,WallCollision
23:01:40,24,12.86,-115.5735,WallCollision
23:01:41,23,11.96,-90.79994,WallCollision
23:01:41,25,12.44,-116.7901,WallCollision
23:01:41,26,22.22,125.842,WallCollision
23:01:42,8,16.12,-59.89197,WallCollision
23:01:42,27,8.68,-111.1563,WallCollision
23:01:42,29,7.52,-122.7284,WallCollision
